Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
21-Dec-2021,EQ,"25,600.00","26,280.00","25,371.00","25,470.35","25,893.65","25,837.45","25,950.31","32,048.00","22,531.00",32966,"855,477,901.35",12511
20-Dec-2021,EQ,"26,140.00","26,140.00","25,000.05","26,224.85","25,341.65","25,470.35","25,380.61","32,048.00","22,531.00",38865,"986,417,445.45",13374
17-Dec-2021,EQ,"26,175.00","26,332.25","25,857.05","26,366.05","26,155.50","26,224.85","26,149.07","32,048.00","22,531.00",27863,"728,591,636.55",9207
16-Dec-2021,EQ,"26,400.00","26,500.00","25,936.40","26,251.30","26,281.65","26,366.05","26,290.25","32,048.00","22,531.00",24978,"656,677,884.65",6995
15-Dec-2021,EQ,"26,415.00","26,415.05","26,102.00","26,461.40","26,300.00","26,251.30","26,246.32","32,048.00","22,531.00",26704,"700,881,785.15",8372
14-Dec-2021,EQ,"26,349.65","26,500.00","25,968.90","26,433.65","26,499.95","26,461.40","26,311.19","32,048.00","22,531.00",24245,"637,914,802.45",8521
13-Dec-2021,EQ,"26,500.00","26,636.10","26,176.20","26,406.45","26,424.95","26,433.65","26,407.25","32,048.00","22,531.00",25375,"670,083,897.60",7695
10-Dec-2021,EQ,"26,305.00","26,527.60","26,182.70","26,416.50","26,400.00","26,406.45","26,352.20","32,048.00","22,531.00",20165,"531,392,093.30",5470
09-Dec-2021,EQ,"26,250.00","26,465.00","25,859.15","26,152.85","26,330.00","26,416.50","26,237.82","32,048.00","22,531.00",23747,"623,069,404.55",8066
08-Dec-2021,EQ,"25,939.85","26,279.55","25,850.00","25,746.55","26,106.90","26,152.85","26,140.47","32,048.00","22,531.00",15145,"395,897,427.25",5350
07-Dec-2021,EQ,"25,650.50","26,089.85","25,613.10","25,612.35","25,800.00","25,746.55","25,857.77","32,048.00","22,531.00",22609,"584,618,277.25",8122
06-Dec-2021,EQ,"25,933.50","26,149.45","25,529.95","25,914.05","25,590.00","25,612.35","25,851.32","32,048.00","22,531.00",22538,"582,637,151.45",10407
03-Dec-2021,EQ,"26,280.55","26,419.90","25,563.65","26,289.80","25,860.05","25,914.05","25,933.53","32,048.00","22,531.00",62632,"1,624,268,763.10",15742
02-Dec-2021,EQ,"26,092.00","26,749.00","26,020.15","26,092.00","26,280.55","26,289.80","26,304.44","32,048.00","22,531.00",40560,"1,066,908,178.20",16649
01-Dec-2021,EQ,"26,350.00","26,426.35","25,850.00","26,102.25","26,101.00","26,092.00","26,056.63","32,048.00","22,531.00",30525,"795,378,618.80",12557
30-Nov-2021,EQ,"25,480.00","26,350.00","25,330.95","25,566.10","26,349.95","26,102.25","26,062.94","32,048.00","22,531.00",97672,"2,545,619,524.60",27763
29-Nov-2021,EQ,"25,900.00","25,925.00","25,198.25","25,945.80","25,540.05","25,566.10","25,561.60","32,048.00","22,531.00",27395,"700,259,985.40",13154
26-Nov-2021,EQ,"26,450.00","26,539.90","25,812.00","26,670.50","25,900.00","25,945.80","26,044.97","32,048.00","22,531.00",29540,"769,368,366.30",12010
25-Nov-2021,EQ,"26,700.00","26,823.20","26,302.10","26,883.75","26,638.00","26,670.50","26,587.12","32,048.00","22,531.00",31286,"831,804,658.80",12603
24-Nov-2021,EQ,"26,895.00","27,000.00","26,665.00","26,740.50","26,665.00","26,883.75","26,876.07","32,048.00","22,531.00",29212,"785,103,817.25",8380
23-Nov-2021,EQ,"26,520.00","26,926.55","26,205.50","26,603.05","26,650.00","26,740.50","26,560.53","32,048.00","22,531.00",32528,"863,960,981.10",11662
22-Nov-2021,EQ,"27,290.00","27,290.00","26,327.60","27,167.30","26,700.00","26,603.05","26,721.71","32,048.00","22,531.00",23769,"635,148,241.55",9793
18-Nov-2021,EQ,"27,692.00","28,024.75","26,935.05","27,691.05","27,100.00","27,167.30","27,284.63","32,048.00","22,531.00",40803,"1,113,294,853.75",16294
17-Nov-2021,EQ,"28,148.00","28,294.45","27,618.75","28,138.95","27,700.00","27,691.05","27,847.71","32,048.00","22,531.00",29245,"814,406,154.05",9472
16-Nov-2021,EQ,"29,239.85","29,275.45","28,002.25","29,077.20","28,150.00","28,138.95","28,405.65","32,048.00","22,531.00",46214,"1,312,738,731.00",17689
15-Nov-2021,EQ,"29,450.00","29,748.00","29,031.25","29,388.90","29,031.25","29,077.20","29,250.03","32,048.00","22,531.00",12910,"377,617,927.00",5555
